# Model Metadata
# n_ctx: 131072
# n_predict: 20
# model_size_bytes: 799862912
# n_params: 1235814432
phase,token_index,tensor_name,op_type,time_ns,size_bytes,n_elements,papi_tot_cyc,papi_tot_ins,papi_l3_tcm,papi_l1_dcm
decode,19,cache_v_l6 (view) (permuted),PERMUTE,4134,262144,131072,2334,2906,22,30
decode,19,__fattn__-6,FLASH_ATTN_EXT,26182,8192,2048,88358,130648,353,2279
decode,19,kqv_out-6,RESHAPE,4063,8192,2048,1872,2646,6,98
decode,19,attn_out-6,MUL_MAT,67570,8192,2048,254052,451540,6666,9856
decode,19,ffn_inp-6,ADD,6515,8192,2048,9971,9346,3,552
decode,19,norm-6,RMS_NORM,8422,8192,2048,17399,22247,0,352
decode,19,ffn_norm-6,MUL,7131,8192,2048,12543,9223,145,357
decode,19,ffn_gate-6,MUL_MAT,253955,32768,8192,978655,1688491,25730,37814
decode,19,ffn_up-6,MUL_MAT,250996,32768,8192,1019238,1689062,27317,37785
decode,19,ffn_swiglu-6,GLU,15656,32768,8192,49133,22093,67,1849
decode,19,ffn_out-6,MUL_MAT,251141,8192,2048,1060266,1772689,27612,39408
decode,19,l_out-6,ADD,6919,8192,2048,11322,9244,28,542
decode,19,norm-7,RMS_NORM,7772,8192,2048,16876,22222,10,345
decode,19,attn_norm-7,MUL,6378,8192,2048,10591,9191,151,366
decode,19,Qcur-7,MUL_MAT,67164,8192,2048,254524,451196,6797,9830
decode,19,Qcur-7 (reshaped),RESHAPE,4012,8192,2048,1787,2671,0,103
decode,19,Qcur-7,ROPE,6721,8192,2048,12415,11386,4,296
decode,19,Vcur-7,MUL_MAT,29011,2048,512,103391,141070,2990,3799
decode,19,Vcur-7,RESHAPE,4045,2048,512,1837,2653,0,94
decode,19,Kcur-7,MUL_MAT,24010,2048,512,82244,142088,1768,2844
decode,19,Kcur-7 (reshaped),RESHAPE,3948,2048,512,1825,2690,0,98
decode,19,Kcur-7,ROPE,6016,2048,512,9736,10421,2,219
decode,19,Kcur-7 (view),VIEW,3950,2048,512,1854,2698,0,37
decode,19,cache_k_l7 (view),SET_ROWS,4290,134217728,67108864,3177,3179,35,75
decode,19,Vcur-7 (view),VIEW,4111,2048,512,2536,2692,8,37
decode,19,cache_v_l7 (view),SET_ROWS,4980,134217728,67108864,5958,3208,37,76
decode,19,Qcur-7 (view),VIEW,3867,8192,2048,1541,2754,7,21
decode,19,Qcur-7 (view) (permuted),PERMUTE,3853,8192,2048,1589,2745,2,14
decode,19,cache_k_l7 (view),VIEW,3860,262144,131072,1565,2711,0,16
decode,19,cache_k_l7 (view) (permuted),PERMUTE,4291,262144,131072,1495,2694,0,21
decode,19,cache_v_l7 (view),VIEW,3841,262144,131072,1496,2674,0,13
decode,19,cache_v_l7 (view) (permuted),PERMUTE,3980,262144,131072,2028,2758,0,36
decode,19,__fattn__-7,FLASH_ATTN_EXT,30814,8192,2048,94118,130404,302,2405
decode,19,kqv_out-7,RESHAPE,4528,8192,2048,2556,2646,0,125
decode,19,attn_out-7,MUL_MAT,76684,8192,2048,292322,452935,6409,9897
decode,19,ffn_inp-7,ADD,6229,8192,2048,10237,9300,8,536
decode,19,norm-7,RMS_NORM,7928,8192,2048,17325,22261,0,341
decode,19,ffn_norm-7,MUL,7097,8192,2048,13877,9234,140,352
decode,19,ffn_gate-7,MUL_MAT,252897,32768,8192,1038620,1688293,24726,37690
decode,19,ffn_up-7,MUL_MAT,251318,32768,8192,1031806,1689434,27122,37780
decode,19,ffn_swiglu-7,GLU,9349,32768,8192,20113,22091,67,1856
decode,19,ffn_out-7,MUL_MAT,337471,8192,2048,1409039,1928180,46541,56640
decode,19,l_out-7,ADD,7099,8192,2048,12526,9257,15,518
decode,19,norm-8,RMS_NORM,12512,8192,2048,19147,22232,14,414
decode,19,attn_norm-8,MUL,6444,8192,2048,11621,9209,143,361
decode,19,Qcur-8,MUL_MAT,67666,8192,2048,274537,451555,7055,9800
decode,19,Qcur-8 (reshaped),RESHAPE,3816,8192,2048,1872,2660,2,112
decode,19,Qcur-8,ROPE,6544,8192,2048,13044,11386,10,289
decode,19,Vcur-8,MUL_MAT,27422,2048,512,102500,141028,3064,3798
decode,19,Vcur-8,RESHAPE,3783,2048,512,1839,2671,0,93
decode,19,Kcur-8,MUL_MAT,23232,2048,512,83779,142071,1775,2893
decode,19,Kcur-8 (reshaped),RESHAPE,3889,2048,512,1830,2690,0,113
decode,19,Kcur-8,ROPE,5975,2048,512,10578,10423,1,216
decode,19,Kcur-8 (view),VIEW,3831,2048,512,2002,2690,0,44
decode,19,cache_k_l8 (view),SET_ROWS,4425,134217728,67108864,4627,3179,43,79
decode,19,Vcur-8 (view),VIEW,3830,2048,512,2131,2634,9,31
decode,19,cache_v_l8 (view),SET_ROWS,4081,134217728,67108864,3258,3213,22,73
decode,19,Qcur-8 (view),VIEW,3704,8192,2048,1589,2765,7,24
decode,19,Qcur-8 (view) (permuted),PERMUTE,3695,8192,2048,1535,2745,4,15
decode,19,cache_k_l8 (view),VIEW,3652,262144,131072,1566,2736,0,14
decode,19,cache_k_l8 (view) (permuted),PERMUTE,3664,262144,131072,1521,2696,2,16
decode,19,cache_v_l8 (view),VIEW,3662,262144,131072,1524,2671,0,15
decode,19,cache_v_l8 (view) (permuted),PERMUTE,3774,262144,131072,2016,2903,19,26
decode,19,__fattn__-8,FLASH_ATTN_EXT,23761,8192,2048,86687,130339,455,2283
decode,19,kqv_out-8,RESHAPE,3732,8192,2048,1728,2655,0,95
decode,19,attn_out-8,MUL_MAT,67958,8192,2048,276034,452159,6843,9866
decode,19,ffn_inp-8,ADD,6022,8192,2048,9643,9289,0,540
decode,19,norm-8,RMS_NORM,7798,8192,2048,17528,22265,0,327
decode,19,ffn_norm-8,MUL,6609,8192,2048,12531,9209,136,352
decode,19,ffn_gate-8,MUL_MAT,248679,32768,8192,1037896,1689720,27271,37655
decode,19,ffn_up-8,MUL_MAT,243083,32768,8192,999127,1688727,27121,37776
decode,19,ffn_swiglu-8,GLU,8969,32768,8192,19841,22109,39,1857
decode,19,ffn_out-8,MUL_MAT,339718,8192,2048,1393047,1929103,46798,56759
decode,19,l_out-8,ADD,6985,8192,2048,11115,9243,22,516
decode,19,norm-9,RMS_NORM,7937,8192,2048,17006,22247,6,344
decode,19,attn_norm-9,MUL,6190,8192,2048,9735,9148,143,378
decode,19,Qcur-9,MUL_MAT,69909,8192,2048,258971,451391,6606,9804
decode,19,Qcur-9 (reshaped),RESHAPE,4081,8192,2048,1862,2646,3,115
decode,19,Qcur-9,ROPE,6868,8192,2048,11488,11364,5,285
decode,19,Vcur-9,MUL_MAT,28806,2048,512,98435,140835,2883,3822
decode,19,Vcur-9,RESHAPE,4061,2048,512,1933,2655,0,88
decode,19,Kcur-9,MUL_MAT,24525,2048,512,81549,142057,1752,2821
decode,19,Kcur-9 (reshaped),RESHAPE,4064,2048,512,1803,2671,0,99
decode,19,Kcur-9,ROPE,6352,2048,512,10382,10494,0,212
decode,19,Kcur-9 (view),VIEW,4023,2048,512,1796,2682,0,39
decode,19,cache_k_l9 (view),SET_ROWS,4650,134217728,67108864,4278,3179,36,84
decode,19,Vcur-9 (view),VIEW,4118,2048,512,2130,2702,8,31
decode,19,cache_v_l9 (view),SET_ROWS,4466,134217728,67108864,3540,3213,40,77
decode,19,Qcur-9 (view),VIEW,4033,8192,2048,1933,2751,17,27
decode,19,Qcur-9 (view) (permuted),PERMUTE,3944,8192,2048,1544,2745,4,16
decode,19,cache_k_l9 (view),VIEW,4014,262144,131072,1497,2725,0,14
decode,19,cache_k_l9 (view) (permuted),PERMUTE,3956,262144,131072,1565,2691,0,14
decode,19,cache_v_l9 (view),VIEW,3951,262144,131072,1519,2671,0,10
decode,19,cache_v_l9 (view) (permuted),PERMUTE,5472,262144,131072,1906,2768,0,30
decode,19,__fattn__-9,FLASH_ATTN_EXT,24790,8192,2048,88660,130227,367,2259
decode,19,kqv_out-9,RESHAPE,3838,8192,2048,1686,2661,2,94
decode,19,attn_out-9,MUL_MAT,74765,8192,2048,293716,554734,8161,12351
decode,19,ffn_inp-9,ADD,6473,8192,2048,11065,9221,15,557
decode,19,norm-9,RMS_NORM,8007,8192,2048,17637,22240,2,358
decode,19,ffn_norm-9,MUL,6840,8192,2048,12249,9191,141,360
decode,19,ffn_gate-9,MUL_MAT,255240,32768,8192,1049866,1690243,27199,37687
decode,19,ffn_up-9,MUL_MAT,248897,32768,8192,1008146,1688824,27315,37844
decode,19,ffn_swiglu-9,GLU,16009,32768,8192,48737,22005,41,1870
decode,19,ffn_out-9,MUL_MAT,345382,8192,2048,1462992,1929166,46281,56694
decode,19,l_out-9,ADD,7243,8192,2048,12331,9321,22,521
decode,19,norm-10,RMS_NORM,7744,8192,2048,16729,22254,18,271
decode,19,attn_norm-10,MUL,6290,8192,2048,10582,9216,141,348
decode,19,Qcur-10,MUL_MAT,67279,8192,2048,254958,451211,6614,9782
decode,19,Qcur-10 (reshaped),RESHAPE,4086,8192,2048,2212,2660,11,107
decode,19,Qcur-10,ROPE,6747,8192,2048,12078,11368,9,280
decode,19,Vcur-10,MUL_MAT,24145,2048,512,81440,141878,1761,2843
decode,19,Vcur-10,RESHAPE,3989,2048,512,1940,2663,0,101
decode,19,Kcur-10,MUL_MAT,23265,2048,512,78837,142028,1630,2829
decode,19,Kcur-10 (reshaped),RESHAPE,3981,2048,512,1890,2657,0,102
decode,19,Kcur-10,ROPE,6599,2048,512,11657,10450,1,214
decode,19,Kcur-10 (view),VIEW,3945,2048,512,1823,2706,0,40
decode,19,cache_k_l10 (view),SET_ROWS,4852,134217728,67108864,4704,3179,11,76
decode,19,Vcur-10 (view),VIEW,3976,2048,512,2083,2609,11,38
decode,19,cache_v_l10 (view),SET_ROWS,4219,134217728,67108864,3053,3213,32,84
decode,19,Qcur-10 (view),VIEW,4302,8192,2048,3410,2775,14,28
decode,19,Qcur-10 (view) (permuted),PERMUTE,3841,8192,2048,1539,2736,8,20
decode,19,cache_k_l10 (view),VIEW,3896,262144,131072,1501,2711,0,15
decode,19,cache_k_l10 (view) (permuted),PERMUTE,3830,262144,131072,1487,2691,2,18
decode,19,cache_v_l10 (view),VIEW,3824,262144,131072,1487,2671,0,14
decode,19,cache_v_l10 (view) (permuted),PERMUTE,4118,262144,131072,2058,2903,19,31
decode,19,__fattn__-10,FLASH_ATTN_EXT,30883,8192,2048,108617,130244,391,2237
decode,19,kqv_out-10,RESHAPE,3741,8192,2048,1759,2646,0,97
decode,19,attn_out-10,MUL_MAT,68178,8192,2048,277005,451436,6746,9877
decode,19,ffn_inp-10,ADD,6127,8192,2048,9816,9255,16,545
decode,19,norm-10,RMS_NORM,7730,8192,2048,17296,22252,4,333
decode,19,ffn_norm-10,MUL,6428,8192,2048,11814,9216,146,357
decode,19,ffn_gate-10,MUL_MAT,240709,32768,8192,1014622,1688208,26513,37678
decode,19,ffn_up-10,MUL_MAT,256819,32768,8192,1039543,1688817,26945,37780
decode,19,ffn_swiglu-10,GLU,9268,32768,8192,20752,22045,35,1856
decode,19,ffn_out-10,MUL_MAT,255007,8192,2048,1054365,1772194,27135,39528
decode,19,l_out-10,ADD,6629,8192,2048,10570,9239,24,543
decode,19,norm-11,RMS_NORM,7773,8192,2048,17161,22230,12,348
decode,19,attn_norm-11,MUL,6353,8192,2048,10780,9216,173,379
decode,19,Qcur-11,MUL_MAT,67772,8192,2048,274576,451546,6734,9827
decode,19,Qcur-11 (reshaped),RESHAPE,3819,8192,2048,1938,2695,3,115
decode,19,Qcur-11,ROPE,6580,8192,2048,12325,11411,12,276
decode,19,Vcur-11,MUL_MAT,23394,2048,512,84916,142031,1841,2837
decode,19,Vcur-11,RESHAPE,3770,2048,512,1891,2660,0,108
decode,19,Kcur-11,MUL_MAT,22432,2048,512,79437,142064,1783,2827
decode,19,Kcur-11 (reshaped),RESHAPE,3780,2048,512,1813,2657,0,100
decode,19,Kcur-11,ROPE,6240,2048,512,11904,10495,1,211
decode,19,Kcur-11 (view),VIEW,3753,2048,512,1784,2671,2,36
decode,19,cache_k_l11 (view),SET_ROWS,4211,134217728,67108864,3879,3179,30,77
decode,19,Vcur-11 (view),VIEW,3789,2048,512,2163,2688,8,39
decode,19,cache_v_l11 (view),SET_ROWS,4006,134217728,67108864,2874,3196,32,81
decode,19,Qcur-11 (view),VIEW,3663,8192,2048,1570,2751,4,32
decode,19,Qcur-11 (view) (permuted),PERMUTE,3692,8192,2048,1574,2740,1,21
decode,19,cache_k_l11 (view),VIEW,3646,262144,131072,1481,2725,0,28
decode,19,cache_k_l11 (view) (permuted),PERMUTE,3652,262144,131072,1517,2715,2,21
decode,19,cache_v_l11 (view),VIEW,3664,262144,131072,1488,2685,0,13
decode,19,cache_v_l11 (view) (permuted),PERMUTE,3771,262144,131072,2004,2768,0,29
decode,19,__fattn__-11,FLASH_ATTN_EXT,27038,8192,2048,100759,130800,278,2218
decode,19,kqv_out-11,RESHAPE,3714,8192,2048,1720,2650,0,103
decode,19,attn_out-11,MUL_MAT,85045,8192,2048,348215,555544,8298,12326
decode,19,ffn_inp-11,ADD,6215,8192,2048,10716,9297,14,552
decode,19,norm-11,RMS_NORM,7686,8192,2048,17106,22240,1,325
decode,19,ffn_norm-11,MUL,6347,8192,2048,11467,9223,154,380
decode,19,ffn_gate-11,MUL_MAT,290838,32768,8192,1213818,1696249,26903,37736
decode,19,ffn_up-11,MUL_MAT,292133,32768,8192,1217954,1695046,26635,37820
decode,19,ffn_swiglu-11,GLU,9286,32768,8192,21142,22099,31,1851
decode,19,ffn_out-11,MUL_MAT,302373,8192,2048,1263493,1776296,24595,40651
decode,19,l_out-11,ADD,7642,8192,2048,13547,9289,34,524
decode,19,norm-12,RMS_NORM,7751,8192,2048,17010,22236,14,270
decode,19,attn_norm-12,MUL,6918,8192,2048,13310,9244,153,339
decode,19,Qcur-12,MUL_MAT,130338,8192,2048,540860,462047,6525,9782
decode,19,Qcur-12 (reshaped),RESHAPE,3829,8192,2048,1907,2655,2,102
decode,19,Qcur-12,ROPE,6783,8192,2048,14163,11454,13,275
decode,19,Vcur-12,MUL_MAT,34538,2048,512,132344,141771,3041,3813
decode,19,Vcur-12,RESHAPE,3866,2048,512,1949,2679,0,102
decode,19,Kcur-12,MUL_MAT,26073,2048,512,96298,142423,1808,2864
decode,19,Kcur-12 (reshaped),RESHAPE,3763,2048,512,1834,2682,0,102
decode,19,Kcur-12,ROPE,6083,2048,512,11211,10458,3,208
decode,19,Kcur-12 (view),VIEW,7990,2048,512,2539,2721,0,106
decode,19,cache_k_l12 (view),SET_ROWS,4199,134217728,67108864,3385,3179,34,89
decode,19,Vcur-12 (view),VIEW,4028,2048,512,2294,2623,2,32
decode,19,cache_v_l12 (view),SET_ROWS,4000,134217728,67108864,2925,3213,40,77
decode,19,Qcur-12 (view),VIEW,3658,8192,2048,1623,2765,8,33
decode,19,Qcur-12 (view) (permuted),PERMUTE,3659,8192,2048,1497,2745,2,21
decode,19,cache_k_l12 (view),VIEW,3638,262144,131072,1473,2711,2,15
decode,19,cache_k_l12 (view) (permuted),PERMUTE,3684,262144,131072,1567,2705,2,14
decode,19,cache_v_l12 (view),VIEW,3654,262144,131072,1501,2685,0,17
decode,19,cache_v_l12 (view) (permuted),PERMUTE,3755,262144,131072,2037,2912,14,30
decode,19,__fattn__-12,FLASH_ATTN_EXT,24602,8192,2048,90353,113629,442,2057
decode,19,kqv_out-12,RESHAPE,3703,8192,2048,1728,2679,0,98
decode,19,attn_out-12,MUL_MAT,79725,8192,2048,326493,453815,6760,9849
decode,19,ffn_inp-12,ADD,6357,8192,2048,10809,9275,6,548
decode,19,norm-12,RMS_NORM,7738,8192,2048,17439,22250,3,329
decode,19,ffn_norm-12,MUL,6611,8192,2048,12798,9213,142,353
decode,19,ffn_gate-12,MUL_MAT,286432,32768,8192,1118303,1693161,24416,37754
decode,19,ffn_up-12,MUL_MAT,294496,32768,8192,1158204,1694074,25170,37814
decode,19,ffn_swiglu-12,GLU,9279,32768,8192,19628,22045,63,1844
decode,19,ffn_out-12,MUL_MAT,392075,8192,2048,1631940,2164435,52496,63549
decode,19,l_out-12,ADD,7088,8192,2048,12773,9299,39,522
decode,19,norm-13,RMS_NORM,8108,8192,2048,18128,22202,25,352
decode,19,attn_norm-13,MUL,6252,8192,2048,10167,9191,144,376
decode,19,Qcur-13,MUL_MAT,74295,8192,2048,303303,452727,6780,9837
decode,19,Qcur-13 (reshaped),RESHAPE,3800,8192,2048,1929,2671,4,104
decode,19,Qcur-13,ROPE,6679,8192,2048,13806,11416,5,293
decode,19,Vcur-13,MUL_MAT,23455,2048,512,83979,141921,1812,2844
decode,19,Vcur-13,RESHAPE,3728,2048,512,1762,2646,0,100
decode,19,Kcur-13,MUL_MAT,23086,2048,512,82976,142124,1769,2843
decode,19,Kcur-13 (reshaped),RESHAPE,3746,2048,512,1739,2657,0,107
decode,19,Kcur-13,ROPE,5888,2048,512,9936,10454,0,211
decode,19,Kcur-13 (view),VIEW,3744,2048,512,1805,2690,2,41
decode,19,cache_k_l13 (view),SET_ROWS,4044,134217728,67108864,3090,3179,31,81
decode,19,Vcur-13 (view),VIEW,3812,2048,512,2180,2694,18,36
decode,19,cache_v_l13 (view),SET_ROWS,3966,134217728,67108864,2843,3213,34,75
decode,19,Qcur-13 (view),VIEW,3855,8192,2048,1634,2758,7,28
decode,19,Qcur-13 (view) (permuted),PERMUTE,3669,8192,2048,1548,2731,4,16
decode,19,cache_k_l13 (view),VIEW,3651,262144,131072,1505,2711,0,18
decode,19,cache_k_l13 (view) (permuted),PERMUTE,3668,262144,131072,1571,2691,7,19
decode,19,cache_v_l13 (view),VIEW,3645,262144,131072,1531,2671,0,15
decode,19,cache_v_l13 (view) (permuted),PERMUTE,3760,262144,131072,2005,2754,7,32
decode,19,__fattn__-13,FLASH_ATTN_EXT,19642,8192,2048,68189,112149,355,2063
decode,19,kqv_out-13,RESHAPE,4450,8192,2048,2040,2649,0,128
decode,19,attn_out-13,MUL_MAT,75489,8192,2048,307316,554709,8193,12238
decode,19,ffn_inp-13,ADD,6643,8192,2048,12451,9296,24,548
decode,19,norm-13,RMS_NORM,7762,8192,2048,17056,22222,0,346
decode,19,ffn_norm-13,MUL,6405,8192,2048,11593,9230,144,367
decode,19,ffn_gate-13,MUL_MAT,245155,32768,8192,959977,1689039,27124,37668
decode,19,ffn_up-13,MUL_MAT,258251,32768,8192,992167,1689034,26908,37821
decode,19,ffn_swiglu-13,GLU,9609,32768,8192,21365,22059,33,1860
decode,19,ffn_out-13,MUL_MAT,250494,8192,2048,1020851,1772421,27168,39432
decode,19,l_out-13,ADD,6750,8192,2048,10554,9239,28,527
decode,19,norm-14,RMS_NORM,7721,8192,2048,16703,22254,5,254
decode,19,attn_norm-14,MUL,6317,8192,2048,10874,9237,170,356
decode,19,Qcur-14,MUL_MAT,75612,8192,2048,306579,453403,6961,9800
decode,19,Qcur-14 (reshaped),RESHAPE,5515,8192,2048,3338,2710,3,126
decode,19,Qcur-14,ROPE,8604,8192,2048,14503,11320,5,356
decode,19,Vcur-14,MUL_MAT,26963,2048,512,94912,142456,1527,2923
decode,19,Vcur-14,RESHAPE,3849,2048,512,2116,2646,1,106
decode,19,Kcur-14,MUL_MAT,25148,2048,512,92425,142468,1636,2848
decode,19,Kcur-14 (reshaped),RESHAPE,3775,2048,512,1849,2698,0,106
decode,19,Kcur-14,ROPE,6322,2048,512,11723,10458,4,217
decode,19,Kcur-14 (view),VIEW,3740,2048,512,1734,2660,0,42
decode,19,cache_k_l14 (view),SET_ROWS,4109,134217728,67108864,3348,3179,32,83
decode,19,Vcur-14 (view),VIEW,3833,2048,512,2052,2609,15,37
decode,19,cache_v_l14 (view),SET_ROWS,4027,134217728,67108864,2996,3213,20,72
decode,19,Qcur-14 (view),VIEW,3776,8192,2048,1947,2765,11,27
decode,19,Qcur-14 (view) (permuted),PERMUTE,3956,8192,2048,1516,2731,0,16
decode,19,cache_k_l14 (view),VIEW,6745,262144,131072,1559,2711,0,18
decode,19,cache_k_l14 (view) (permuted),PERMUTE,3659,262144,131072,1488,2691,2,18
decode,19,cache_v_l14 (view),VIEW,3650,262144,131072,1575,2671,0,19
decode,19,cache_v_l14 (view) (permuted),PERMUTE,3772,262144,131072,2002,2903,15,27
decode,19,__fattn__-14,FLASH_ATTN_EXT,73648,8192,2048,300440,122408,376,2046
decode,19,kqv_out-14,RESHAPE,3724,8192,2048,1726,2646,0,95
decode,19,attn_out-14,MUL_MAT,69345,8192,2048,281512,451995,6897,9865
decode,19,ffn_inp-14,ADD,6310,8192,2048,10866,9264,14,553
decode,19,norm-14,RMS_NORM,7866,8192,2048,18077,22259,0,341
decode,19,ffn_norm-14,MUL,6372,8192,2048,11145,9255,139,367
decode,19,ffn_gate-14,MUL_MAT,244567,32768,8192,1002614,1688353,26292,37650
decode,19,ffn_up-14,MUL_MAT,258794,32768,8192,1048375,1689484,26793,37812
decode,19,ffn_swiglu-14,GLU,9154,32768,8192,19693,22001,30,1857
decode,19,ffn_out-14,MUL_MAT,272618,8192,2048,1131387,1777183,26854,39557
decode,19,l_out-14,ADD,7149,8192,2048,12510,9239,27,520
decode,19,norm-15,RMS_NORM,7721,8192,2048,16950,22287,20,351
decode,19,attn_norm-15,MUL,6642,8192,2048,12661,9237,149,368
decode,19,Qcur-15,MUL_MAT,67553,8192,2048,273702,451491,7040,9814
decode,19,Qcur-15 (reshaped),RESHAPE,3907,8192,2048,2062,2477,2,106
decode,19,Qcur-15,ROPE,6502,8192,2048,12811,11411,7,280
decode,19,Vcur-15,MUL_MAT,28187,2048,512,105370,140963,2955,3825
decode,19,Vcur-15,RESHAPE,3878,2048,512,1980,2655,0,102
decode,19,Kcur-15,MUL_MAT,23236,2048,512,84432,142300,1763,2842
decode,19,Kcur-15 (reshaped),RESHAPE,3735,2048,512,1751,2657,0,100
decode,19,Kcur-15,ROPE,6036,2048,512,9941,10440,0,230
decode,19,Kcur-15 (view),VIEW,3776,2048,512,1827,2682,0,44
decode,19,cache_k_l15 (view),SET_ROWS,4853,134217728,67108864,6520,3179,31,87
decode,19,Vcur-15 (view),VIEW,3844,2048,512,2132,2685,8,37
decode,19,cache_v_l15 (view),SET_ROWS,4089,134217728,67108864,3135,3213,41,84
decode,19,Qcur-15 (view),VIEW,3723,8192,2048,1515,2582,0,30
decode,19,Qcur-15 (view) (permuted),PERMUTE,3702,8192,2048,1635,2731,6,18
decode,19,cache_k_l15 (view),VIEW,3652,262144,131072,1483,2711,0,25
decode,19,cache_k_l15 (view) (permuted),PERMUTE,4275,262144,131072,1483,2691,0,20
decode,19,cache_v_l15 (view),VIEW,3717,262144,131072,1572,2671,1,17
decode,19,cache_v_l15 (view) (permuted),PERMUTE,3693,262144,131072,1729,2754,5,30
decode,19,__fattn__-15,FLASH_ATTN_EXT,24264,8192,2048,89028,130144,390,2238
decode,19,kqv_out-15,RESHAPE,4136,8192,2048,2095,2646,5,119
decode,19,attn_out-15,MUL_MAT,73776,8192,2048,300910,453397,6812,9895
decode,19,node_490,GET_ROWS,4582,8192,2048,5240,4227,55,380
decode,19,node_491,GET_ROWS,4428,8192,2048,4557,4227,6,330
decode,19,ffn_inp-15,ADD,5903,8192,2048,9834,9541,0,366
decode,19,norm-15,RMS_NORM,7825,8192,2048,17658,22247,113,352
decode,19,ffn_norm-15,MUL,6537,8192,2048,12393,9223,154,393
decode,19,ffn_gate-15,MUL_MAT,255088,32768,8192,1060165,1690446,27244,37752
decode,19,ffn_up-15,MUL_MAT,254355,32768,8192,1061266,1688280,25718,37806
decode,19,ffn_swiglu-15,GLU,10782,32768,8192,26188,22091,1009,1839
decode,19,ffn_out-15,MUL_MAT,343473,8192,2048,1422125,1927862,45311,56589
decode,19,l_out-15,ADD,7162,8192,2048,11883,9275,26,530
decode,19,norm,RMS_NORM,7861,8192,2048,16708,22239,4,206
decode,19,result_norm,MUL,6359,8192,2048,10598,9191,150,335
decode,19,result_output,MUL_MAT,5093133,513024,128256,21605280,31148584,724516,870429
sampling,20,n/a,n/a,198776,0,0,0,0,0,0
decode,20,embd,GET_ROWS,14152,8192,2048,25711,37860,105,332
decode,20,norm-0,RMS_NORM,10740,8192,2048,23095,22552,44,529
decode,20,attn_norm-0,MUL,7950,8192,2048,13938,8941,75,488
decode,20,Qcur-0,MUL_MAT,77896,8192,2048,310619,450903,5039,9938
decode,20,Qcur-0 (reshaped),RESHAPE,4260,8192,2048,2842,2436,12,101
decode,20,Qcur-0,ROPE,7097,8192,2048,15496,11207,43,268
decode,20,Vcur-0,MUL_MAT,30338,2048,512,114105,140797,2913,3809
decode,20,Vcur-0,RESHAPE,3785,2048,512,1712,2436,1,95
decode,20,Kcur-0,MUL_MAT,23785,2048,512,85837,141819,1816,2826
decode,20,Kcur-0 (reshaped),RESHAPE,3684,2048,512,1637,2450,0,95
decode,20,Kcur-0,ROPE,6076,2048,512,10167,10190,9,216
decode,20,Kcur-0 (view),VIEW,3708,2048,512,1591,2436,0,39
decode,20,cache_k_l0 (view),SET_ROWS,4073,134217728,67108864,3138,3010,42,80
decode,20,Vcur-0 (view),VIEW,3708,2048,512,1682,2736,3,24
decode,20,cache_v_l0 (view),SET_ROWS,4088,134217728,67108864,3325,3254,39,90
decode,20,Qcur-0 (view),VIEW,3667,8192,2048,1504,2731,0,21
decode,20,Qcur-0 (view) (permuted),PERMUTE,3671,8192,2048,1536,2711,1,16
decode,20,cache_k_l0 (view),VIEW,3719,262144,131072,1526,2691,0,15
decode,20,cache_k_l0 (view) (permuted),PERMUTE,3660,262144,131072,1535,2671,0,12
decode,20,cache_v_l0 (view),VIEW,4021,262144,131072,3059,2912,14,24
decode,20,cache_v_l0 (view) (permuted),PERMUTE,3698,262144,131072,1599,2778,0,19
decode,20, (copy),CPY,6538,512,256,11802,9491,84,177
decode,20,__fattn__-0,FLASH_ATTN_EXT,25727,8192,2048,94696,131466,373,2397
decode,20,kqv_out-0,RESHAPE,3726,8192,2048,1713,2436,0,94
decode,20,attn_out-0,MUL_MAT,72048,8192,2048,293605,452242,6881,9861
decode,20,ffn_inp-0,ADD,6509,8192,2048,12120,9071,22,564
decode,20,norm-0,RMS_NORM,7935,8192,2048,17987,22045,0,355
decode,20,ffn_norm-0,MUL,6026,8192,2048,10051,8978,146,344
decode,20,ffn_gate-0,MUL_MAT,261052,32768,8192,1082827,1689341,26442,37654
decode,20,ffn_up-0,MUL_MAT,249883,32768,8192,1023792,1688490,26388,37773
decode,20,ffn_swiglu-0,GLU,9664,32768,8192,21475,21810,208,1850
decode,20,ffn_out-0,MUL_MAT,344230,8192,2048,1418347,1927885,46369,56811
decode,20,l_out-0,ADD,7167,8192,2048,12393,9014,30,524
decode,20,norm-1,RMS_NORM,8212,8192,2048,16741,21972,14,333
decode,20,attn_norm-1,MUL,6338,8192,2048,10202,8966,134,383
decode,20,Qcur-1,MUL_MAT,68792,8192,2048,278261,451061,6588,9829
decode,20,Qcur-1 (reshaped),RESHAPE,5719,8192,2048,3683,2450,6,133
decode,20,Qcur-1,ROPE,7527,8192,2048,16463,11194,27,304
decode,20,Vcur-1,MUL_MAT,27668,2048,512,102715,140667,2921,3781
decode,20,Vcur-1,RESHAPE,3796,2048,512,1940,2436,1,95
decode,20,Kcur-1,MUL_MAT,28493,2048,512,106051,141934,1704,2833
decode,20,Kcur-1 (reshaped),RESHAPE,3733,2048,512,1641,2450,1,100
decode,20,Kcur-1,ROPE,5923,2048,512,10408,10265,2,215
decode,20,Kcur-1 (view),VIEW,3695,2048,512,1649,2450,0,40
decode,20,cache_k_l1 (view),SET_ROWS,4428,134217728,67108864,4711,3010,32,79
decode,20,Vcur-1 (view),VIEW,3754,2048,512,1756,2710,0,26
